city,state,outbound,inbound,netgain,pct_inbound
ANDERSON,OH,829,852,23,0.5068411659726353
ANDERSON,SC,34890,36410,1520,0.5106591865357644
ANDERSON,TX,769,1059,290,0.5793216630196937
ANDERSON IS,WA,33,11,-22,0.25
ANDERSON ISLAND,WA,686,783,97,0.5330156569094622
ANDERSON TOWNSHIP,OH,656,584,-72,0.47096774193548385
ANDERSONVILLE,GA,35,36,1,0.5070422535211268
ANDERSONVILLE,TN,1420,1585,165,0.5274542429284526
ANDES,NY,623,560,-63,0.47337278106508873
ANDOVER,CT,910,1000,90,0.5235602094240838
ANDOVER,KS,7194,6768,-426,0.48474430597335627
ANDOVER,MA,11205,12095,890,0.519098712446352
ANDOVER,ME,169,139,-30,0.4512987012987013
ANDOVER,MN,12304,13103,799,0.5157240130672649
ANDOVER,NH,807,867,60,0.517921146953405
ANDOVER,NJ,1314,1325,11,0.5020841227737779
ANDOVER,NY,690,619,-71,0.47288006111535524
ANDOVER,OH,2165,1999,-166,0.48006724303554277
ANDREAS,PA,80,100,20,0.5555555555555556
ANDREW,IA,53,13,-40,0.19696969696969696
ANDREWS,IN,813,703,-110,0.4637203166226913
ANDREWS,NC,2080,2079,-1,0.49987977879297907
ANDREWS,SC,2063,2125,62,0.5074021012416428
ANDREWS,TX,6435,4831,-1604,0.4288123557606959
ANDREWS AIR FORCE BASE,MD,81,93,12,0.5344827586206896
ANETA,ND,0,14,14,1
ANGEL FIRE,NM,1604,1475,-129,0.4790516401429035
ANGELICA,NY,587,412,-175,0.4124124124124124
ANGELS CAMP,CA,1541,1678,137,0.5212799005902454
ANGELUS OAKS,CA,51,65,14,0.5603448275862069
ANGIE,LA,1089,1087,-2,0.49954044117647056
ANGIER,NC,5833,7019,1186,0.5461406784936197
ANGLE INLET,MN,0,13,13,1
ANGLETON,TX,11307,10468,-839,0.48073478760045923
ANGOLA,IN,11593,8772,-2821,0.4307390130125215
ANGOLA,NY,3237,3116,-121,0.4904769400283331
ANGOON,AK,11,30,19,0.7317073170731707
ANGORA,MN,11,11,0,0.5
ANGUILLA,MS,86,88,2,0.5057471264367817
ANGUS,MN,19,14,-5,0.42424242424242425
ANGWIN,CA,1808,1022,-786,0.36113074204947
ANIAK,AK,11,0,-11,0
ANITA,IA,408,293,-115,0.41797432239657634
ANITA,PA,12,11,-1,0.4782608695652174
ANIWA,WI,23,79,56,0.7745098039215687
ANKENY,IA,33804,35852,2048,0.5147008154358562
ANMOORE,WV,11,15,4,0.5769230769230769
ANN ARBOR,MI,86996,68806,-18190,0.4416246261280343
ANNA,IL,2761,2591,-170,0.48411808669656203
ANNA,OH,1447,1143,-304,0.4413127413127413
ANNA,TX,7909,11962,4053,0.601982788988979
ANNA MARIA,FL,1667,1592,-75,0.48849340288432036
ANNABELLA,UT,25,64,39,0.7191011235955056
ANNANDALE,MN,3152,3185,33,0.5026037557203724
ANNANDALE,NJ,2594,2794,200,0.5185597624350409
ANNANDALE,VA,20733,19280,-1453,0.48184340089470923
ANNAPOLIS,MD,49760,41880,-7880,0.4570056743780009
ANNAPOLIS,MO,253,290,37,0.5340699815837937
ANNAPOLIS JCT,MD,115,125,10,0.5208333333333334
ANNAPOLIS JUNCTION,MD,1037,945,-92,0.47679112008072655
ANNAWAN,IL,180,179,-1,0.4986072423398329
ANNISTON,AL,16976,16555,-421,0.493722227192747
ANNONA,TX,31,34,3,0.5230769230769231
ANNVILLE,KY,447,616,169,0.5794920037629351
ANNVILLE,PA,3241,3489,248,0.5184249628528975
ANOKA,MN,20091,18397,-1694,0.4779931407191852
ANSLEY,NE,77,72,-5,0.48322147651006714
ANSON,ME,717,748,31,0.510580204778157
ANSON,TX,1415,1249,-166,0.46884384384384387
ANSONIA,CT,7053,6641,-412,0.48495691543741787
ANSONIA,OH,1247,1002,-245,0.4455313472654513
ANSTED,WV,334,169,-165,0.3359840954274354
ANTELOPE,CA,16908,15081,-1827,0.47144330863734407
ANTHEM,AZ,10154,12352,2198,0.548831422731716
ANTHON,IA,188,65,-123,0.25691699604743085
ANTHONY,FL,1782,1794,12,0.5016778523489933
ANTHONY,KS,1486,1357,-129,0.4773126978543792
ANTHONY,NM,1948,2149,201,0.5245301440078106
ANTHONY,TX,660,669,9,0.5033860045146726
ANTIGO,WI,6531,5652,-879,0.4639251415907412
ANTIOCH,CA,41595,36286,-5309,0.4659159486909516
ANTIOCH,IL,8833,8623,-210,0.4939848762603116
ANTIOCH,TN,50188,43594,-6594,0.46484399991469577
ANTLERS,OK,2330,2329,-1,0.49989268083279675
ANTON,TX,98,93,-5,0.4869109947643979
ANTONITO,CO,529,786,257,0.5977186311787073
ANTRIM,NH,1157,1241,84,0.5175145954962469
ANTWERP,NY,401,531,130,0.5697424892703863
ANTWERP,OH,1204,941,-263,0.4386946386946387
ANZA,CA,1666,1508,-158,0.4751102709514808
APACHE,OK,760,742,-18,0.4940079893475366
APACHE JCT,AZ,3238,5053,1815,0.6094560366662646
APACHE JUNCTION,AZ,42718,58040,15322,0.5760336648206594
APALACHICOLA,FL,1193,1375,182,0.535436137071651
APALACHIN,NY,2122,2081,-41,0.4951225315251011
APEX,NC,28489,38824,10335,0.5767682319908487
APISON,TN,1278,1954,676,0.6045792079207921
APLINGTON,IA,469,347,-122,0.4252450980392157
APOLLO,PA,3811,3838,27,0.5017649365930187
APOLLO BEACH,FL,13022,16256,3234,0.5552291823211968
APOPKA,FL,39171,41884,2713,0.5167355499352292
APPALACHIA,VA,1125,567,-558,0.3351063829787234
APPLE CREEK,OH,1342,1141,-201,0.459524768425292
APPLE GROVE,WV,143,62,-81,0.3024390243902439
APPLE RIVER,IL,551,345,-206,0.38504464285714285
APPLE SPRINGS,TX,27,101,74,0.7890625
APPLE VALLEY,CA,27375,29573,2198,0.5192983072276462
APPLE VALLEY,MN,11756,10643,-1113,0.47515514085450244
APPLE VALLEY,UT,192,253,61,0.5685393258426966
APPLEGATE,CA,658,702,44,0.5161764705882353
APPLEGATE,MI,423,302,-121,0.416551724137931
APPLETON,ME,629,644,15,0.5058915946582875
APPLETON,MN,1122,895,-227,0.443728309370352
APPLETON,NY,97,155,58,0.6150793650793651
APPLETON,WI,60642,52111,-8531,0.46216952098835506
APPLETON CITY,MO,454,554,100,0.5496031746031746
APPLING,GA,1300,1701,401,0.566811062979007
APPOMATTOX,VA,2584,2895,311,0.5283810914400437
APTOS,CA,9757,9113,-644,0.4829358770535241
AQUASCO,MD,24,42,18,0.6363636363636364
AQUEBOGUE,NY,763,222,-541,0.22538071065989848
AQUILLA,TX,23,136,113,0.8553459119496856
AQUINNAH,MA,546,173,-373,0.24061196105702365
ARAB,AL,6820,6437,-383,0.4855548012370823
ARABI,GA,73,123,50,0.6275510204081632
ARABI,LA,1435,1713,278,0.5441550190597204
ARAGON,GA,1712,1743,31,0.5044862518089726
ARANSAS PASS,TX,5031,6264,1233,0.5545816733067729
ARAPAHO,OK,75,86,11,0.5341614906832298
ARAPAHOE,NC,234,538,304,0.6968911917098446
ARAPAHOE,NE,451,284,-167,0.38639455782312926
ARARAT,NC,210,133,-77,0.3877551020408163
ARARAT,VA,797,443,-354,0.357258064516129
ARBOLES,CO,11,0,-11,0
ARBOR VITAE,WI,112,200,88,0.6410256410256411
ARBUCKLE,CA,739,719,-20,0.49314128943758573
ARBUTUS,MD,783,668,-115,0.4603721571330117
ARBYRD,MO,89,36,-53,0.288
ARCADE,NY,2070,1860,-210,0.4732824427480916
ARCADIA,CA,19645,20231,586,0.5073477781121477
ARCADIA,FL,14193,19202,5009,0.5749962569246894
ARCADIA,IN,907,876,-31,0.4913067863151991
ARCADIA,KS,23,56,33,0.7088607594936709
ARCADIA,LA,1217,1221,4,0.5008203445447088
ARCADIA,MI,608,457,-151,0.4291079812206573
ARCADIA,MO,323,370,47,0.5339105339105339
ARCADIA,NE,22,0,-22,0
ARCADIA,OH,78,40,-38,0.3389830508474576
ARCADIA,OK,896,1571,675,0.6368058370490475
ARCADIA,SC,196,185,-11,0.48556430446194226
ARCADIA,WI,3612,1865,-1747,0.34051488040898303
ARCANUM,OH,2068,2061,-7,0.4991523371276338
ARCATA,CA,13154,10234,-2920,0.4375748246964255
ARCHBALD,PA,1419,1453,34,0.5059192200557103
ARCHBOLD,OH,2302,2091,-211,0.47598452082859094
ARCHDALE,NC,3883,3214,-669,0.45286740876426657
ARCHER,FL,2586,2636,50,0.504787437763309
ARCHER CITY,TX,287,378,91,0.5684210526315789
ARCHIE,MO,866,1005,139,0.5371459112773918
ARCO,ID,815,809,-6,0.4981527093596059
ARCOLA,IL,1237,1120,-117,0.4751803139584217
ARCOLA,IN,12,0,-12,0
ARDEN,NC,13067,14368,1301,0.5237105886641151
ARDMORE,AL,1924,1807,-117,0.4843205574912892
ARDMORE,OK,16843,15103,-1740,0.4727665435422275
ARDMORE,PA,5774,5191,-583,0.47341541267669857
ARDMORE,SD,0,18,18,1
ARDMORE,TN,1363,1149,-214,0.45740445859872614
ARDOCH,ND,16,0,-16,0
ARDSLEY,NY,1513,1639,126,0.5199873096446701
ARENA,WI,513,577,64,0.5293577981651376
ARENAS VALLEY,NM,12,0,-12,0
ARENDTSVILLE,PA,26,0,-26,0
ARENZVILLE,IL,12,0,-12,0
ARGENTA,IL,403,406,3,0.5018541409147095
ARGILLITE,KY,191,147,-44,0.4349112426035503
ARGO,IL,67,55,-12,0.45081967213114754
ARGONIA,KS,51,31,-20,0.3780487804878049
ARGONNE,WI,225,233,8,0.5087336244541485
ARGOS,IN,1400,1330,-70,0.48717948717948717
ARGYLE,IA,0,12,12,1
ARGYLE,MN,76,11,-65,0.12643678160919541
ARGYLE,NY,1158,1179,21,0.5044929396662388
ARGYLE,TX,8744,13862,5118,0.6132000353888348
ARGYLE,WI,336,431,95,0.5619295958279009
ARIEL,WA,125,190,65,0.6031746031746031
ARIMO,ID,0,12,12,1
ARIPEKA,FL,48,82,34,0.6307692307692307
ARIPINE,AZ,44,34,-10,0.4358974358974359
ARITON,AL,1063,940,-123,0.46929605591612583
ARIVACA,AZ,25,114,89,0.8201438848920863
ARIZONA CITY,AZ,4825,6724,1899,0.5822149103818512
ARK,VA,15,0,-15,0
ARKADELPHIA,AR,7945,6194,-1751,0.43807907207016056
ARKANSAS CITY,KS,8229,6842,-1387,0.4539844734921372
ARKANSAW,WI,133,79,-54,0.37264150943396224
ARKDALE,WI,864,933,69,0.5191986644407346
ARKOMA,OK,1091,682,-409,0.38465877044557245
ARKPORT,NY,1051,964,-87,0.4784119106699752
ARKVILLE,NY,247,161,-86,0.3946078431372549
ARLEE,MT,963,886,-77,0.4791779340183883
ARLETA,CA,8615,6849,-1766,0.44289963786859804
ARLEY,AL,1205,1337,132,0.5259638080251771
ARLINGTON,AZ,11,33,22,0.75
ARLINGTON,GA,180,230,50,0.5609756097560976
ARLINGTON,IA,57,24,-33,0.2962962962962963
ARLINGTON,IN,73,57,-16,0.43846153846153846
ARLINGTON,KS,74,65,-9,0.4676258992805755
ARLINGTON,KY,343,350,7,0.5050505050505051
ARLINGTON,MA,17492,16124,-1368,0.4796525464064731
ARLINGTON,MN,1068,1011,-57,0.4862914862914863
ARLINGTON,NE,717,533,-184,0.4264
ARLINGTON,OH,786,752,-34,0.4889466840052016
ARLINGTON,OR,218,165,-53,0.4308093994778068
ARLINGTON,SD,778,768,-10,0.49676584734799484
ARLINGTON,TN,3205,3717,512,0.5369835307714533
ARLINGTON,TX,192140,157554,-34586,0.45054819356351555
ARLINGTON,VA,176738,147873,-28865,0.4555390914047891
ARLINGTON,VT,1071,1170,99,0.5220883534136547
ARLINGTON,WA,17987,18550,563,0.5077045187070641
ARLINGTON,WI,204,120,-84,0.37037037037037035
ARLINGTON HEIGHTS,IL,29420,27809,-1611,0.4859249681105733
ARLINGTON HEIGHTS,TX,241,250,9,0.5091649694501018
ARLINGTON HTS,IL,435,378,-57,0.46494464944649444
ARMA,KS,1017,814,-203,0.4445658110322228
ARMADA,MI,1459,1354,-105,0.48133665126199787
ARMAGH,PA,75,60,-15,0.4444444444444444
ARMINGTON,IL,11,0,-11,0
ARMONA,CA,1091,1018,-73,0.4826932195353248
ARMONK,NY,2397,2640,243,0.5241215008933889
ARMOUR,SD,46,0,-46,0
ARMSTRONG,IA,406,310,-96,0.4329608938547486
ARMSTRONG,MO,13,11,-2,0.4583333333333333
ARMSTRONG CREEK,WI,28,62,34,0.6888888888888889
ARMUCHEE,GA,559,658,99,0.5406737880032868
ARNAUDVILLE,LA,1707,1960,253,0.5344968639214617
ARNEGARD,ND,51,54,3,0.5142857142857142
ARNETT,OK,74,22,-52,0.22916666666666666
ARNETT,WV,23,0,-23,0
ARNOLD,CA,2039,1221,-818,0.3745398773006135
ARNOLD,MD,6928,7082,154,0.5054960742326909
ARNOLD,MI,51,19,-32,0.2714285714285714
ARNOLD,MO,12573,11566,-1007,0.4791416380131737
ARNOLD,NE,176,120,-56,0.40540540540540543
ARNOLD,PA,525,511,-14,0.49324324324324326
ARNOLDS PARK,IA,1148,832,-316,0.4202020202020202
ARNOLDSBURG,WV,95,193,98,0.6701388888888888
ARNOLDSVILLE,GA,156,277,121,0.6397228637413395
ARODA,VA,11,0,-11,0
AROMA PARK,IL,164,28,-136,0.14583333333333334
AROMAS,CA,1022,984,-38,0.4905284147557328
ARP,TX,926,1148,222,0.553519768563163
ARPIN,WI,296,401,105,0.5753228120516499
ARRIBA,CO,14,13,-1,0.48148148148148145
ARRINGTON,TN,588,1192,604,0.6696629213483146
ARRINGTON,VA,249,275,26,0.5248091603053435
ARROWBEAR LAKE,CA,56,40,-16,0.4166666666666667
ARROWSIC,ME,97,156,59,0.616600790513834
ARROWSMITH,IL,11,0,-11,0
ARROYO GRANDE,CA,10102,10826,724,0.5172974006116208
ARROYO HONDO,NM,11,50,39,0.819672131147541
ARROYO SECO,NM,481,444,-37,0.48
ARTEMUS,KY,0,11,11,1
ARTESIA,CA,4733,3961,-772,0.4556015642972165
ARTESIA,NM,6036,5584,-452,0.48055077452667816
ARTHUR,IA,35,0,-35,0
ARTHUR,IL,1244,1025,-219,0.4517408550022036
ARTHUR CITY,TX,339,264,-75,0.43781094527363185
ARUNDEL,ME,1214,986,-228,0.4481818181818182
ARVADA,CO,68330,63726,-4604,0.48256800145392864
ARVERNE,NY,4871,4337,-534,0.47100347523892266
ARVIN,CA,3072,2806,-266,0.4773732562095951
ARVONIA,VA,12,12,0,0.5
ASBURY,IA,493,545,52,0.5250481695568401
ASBURY,MO,38,30,-8,0.4411764705882353
ASBURY,NJ,1015,1084,69,0.5164363982848976
ASBURY,WV,11,0,-11,0
ASBURY PARK,NJ,4448,4282,-166,0.49049255441008016
ASCUTNEY,VT,194,72,-122,0.2706766917293233
ASH,NC,849,928,79,0.522228474957794
ASH FLAT,AR,1188,1276,88,0.5178571428571429
ASH FORK,AZ,1445,987,-458,0.4058388157894737
ASH GROVE,MO,1328,1379,51,0.509420022164758
ASHAWAY,RI,782,924,142,0.5416178194607268
ASHBURN,GA,1905,1960,55,0.5071151358344114
ASHBURN,VA,35772,38364,2592,0.5174813855616704
ASHBURNHAM,MA,2128,2205,77,0.5088852988691438
ASHBY,MA,1024,925,-99,0.4746023601847101
ASHBY,MN,381,244,-137,0.3904
ASHCAMP,KY,23,37,14,0.6166666666666667
ASHDOWN,AR,2903,2843,-60,0.49477897667942916
ASHEBORO,NC,21926,17474,-4452,0.443502538071066
ASHER,OK,137,125,-12,0.4770992366412214
ASHEVILLE,NC,79761,77454,-2307,0.4926629138440988
ASHFIELD,MA,393,435,42,0.5253623188405797
ASHFORD,AL,1910,2142,232,0.5286278381046396
ASHFORD,CT,1566,1591,25,0.5039594551789673
ASHFORD,WA,240,152,-88,0.3877551020408163
ASHFORD,WV,0,16,16,1
ASHKUM,IL,253,136,-117,0.3496143958868895
ASHLAND,AL,1989,1464,-525,0.42397914856646396
ASHLAND,IL,537,417,-120,0.4371069182389937
ASHLAND,KS,158,11,-147,0.0650887573964497
ASHLAND,KY,14045,13144,-901,0.4834307992202729
ASHLAND,MA,7176,6857,-319,0.4886339342977268
ASHLAND,ME,314,329,15,0.5116640746500778
ASHLAND,MO,2499,2748,249,0.5237278444825615
ASHLAND,MS,663,704,41,0.514996342355523
ASHLAND,MT,92,13,-79,0.12380952380952381
ASHLAND,NE,1857,2126,269,0.5337685161938237
ASHLAND,NH,1350,1142,-208,0.4582664526484751
ASHLAND,OH,11844,11247,-597,0.4870728855398207
ASHLAND,OR,18503,16750,-1753,0.47513686778430203
ASHLAND,PA,2404,2504,100,0.5101874490627547
ASHLAND,VA,5598,6019,421,0.5181199965567702
ASHLAND,WI,4932,4349,-583,0.4685917465790324
ASHLAND CITY,TN,7087,7958,871,0.528946493851778
ASHLEY,IL,262,236,-26,0.4738955823293173
ASHLEY,IN,748,624,-124,0.45481049562682213
ASHLEY,MI,181,230,49,0.559610705596107
ASHLEY,ND,255,96,-159,0.27350427350427353
ASHLEY,OH,960,842,-118,0.4672586015538291
ASHLEY,PA,1350,1291,-59,0.4888299886406664
ASHLEY FALLS,MA,11,92,81,0.8932038834951457
ASHMORE,IL,279,130,-149,0.31784841075794623
ASHTABULA,OH,14545,13839,-706,0.48756341600901915
ASHTON,IA,14,14,0,0.5
ASHTON,ID,1321,1082,-239,0.45027049521431545
ASHTON,IL,292,323,31,0.5252032520325203
ASHTON,MD,594,964,370,0.6187419768934531
ASHTON,NE,13,0,-13,0
ASHTON,WV,0,11,11,1
ASHUELOT,NH,50,12,-38,0.1935483870967742
ASHVILLE,AL,2075,2230,155,0.5180023228803716
ASHVILLE,NY,1290,1087,-203,0.4572991165334455
ASHVILLE,OH,4739,5074,335,0.5170691939264241
ASHVILLE,PA,25,23,-2,0.4791666666666667
ASKOV,MN,84,166,82,0.664
ASOTIN,WA,491,516,25,0.5124131082423039
ASPEN,CO,7349,6714,-635,0.47742302495911254
ASPEN HILL,MD,1535,1441,-94,0.4842069892473118
ASPERMONT,TX,177,127,-50,0.41776315789473684
ASPERS,PA,717,675,-42,0.4849137931034483
ASPINWALL,PA,837,872,35,0.5102399063779989
ASSARIA,KS,247,115,-132,0.31767955801104975
ASSONET,MA,1105,1120,15,0.503370786516854
ASSUMPTION,IL,550,358,-192,0.394273127753304
ASTATULA,FL,1175,1304,129,0.5260185558693021
ASTON,PA,3861,3978,117,0.5074626865671642
ASTOR,FL,2147,2409,262,0.5287532923617209
ASTORIA,IL,486,327,-159,0.4022140221402214
ASTORIA,NY,65871,49676,-16195,0.4299202921754784
ASTORIA,OR,10146,8755,-1391,0.4632030051320036
ASTORIA,SD,11,0,-11,0
ATALISSA,IA,83,62,-21,0.42758620689655175
ATASCADERO,CA,12509,12462,-47,0.49905890833366706
ATASCOCITA,TX,1140,1601,461,0.5840933965705947
ATASCOSA,TX,1458,1698,240,0.5380228136882129
ATCHISON,KS,6248,5124,-1124,0.45058037284558566
ATCO,NJ,2897,3067,170,0.5142521797451375
ATGLEN,PA,448,420,-28,0.4838709677419355
ATHELSTANE,WI,415,358,-57,0.463130659767141
ATHENA,OR,296,293,-3,0.49745331069609505
ATHENS,AL,17637,20780,3143,0.5409063695759689
ATHENS,GA,54365,45536,-8829,0.4558112531406092
ATHENS,IL,1136,1136,0,0.5
ATHENS,LA,48,0,-48,0
ATHENS,ME,80,100,20,0.5555555555555556
ATHENS,MI,724,648,-76,0.47230320699708456
ATHENS,NY,1401,1521,120,0.5205338809034907
ATHENS,OH,12432,9627,-2805,0.4364205086359309
ATHENS,PA,2454,2487,33,0.5033394049787493
ATHENS,TN,10069,10990,921,0.5218671351916045
ATHENS,TX,8414,8972,558,0.5160473944553089
ATHENS,VT,78,77,-1,0.4967741935483871
ATHENS,WI,1321,1135,-186,0.46213355048859933
ATHENS,WV,443,424,-19,0.48904267589388695
ATHERTON,CA,1811,1987,176,0.5231700895208005
ATHOL,ID,3260,3508,248,0.5183215130023641
ATHOL,MA,5696,5757,61,0.502663057714136
ATHOL,NY,11,12,1,0.5217391304347826
ATKINS,AR,2614,2532,-82,0.49203264671589586
ATKINS,IA,584,522,-62,0.4719710669077758
ATKINS,VA,462,390,-72,0.45774647887323944
ATKINSON,IL,178,89,-89,0.3333333333333333
ATKINSON,ME,43,51,8,0.5425531914893617
ATKINSON,NC,212,286,74,0.5742971887550201
ATKINSON,NE,606,495,-111,0.44959128065395093
ATKINSON,NH,2298,2562,264,0.5271604938271605
ATLANTA,GA,531117,497258,-33859,0.4835376200316033
ATLANTA,IL,719,765,46,0.5154986522911051
ATLANTA,IN,448,577,129,0.5629268292682926
ATLANTA,KS,12,12,0,0.5
ATLANTA,LA,24,12,-12,0.3333333333333333
ATLANTA,MI,2386,2178,-208,0.47721297107800176
ATLANTA,MO,117,81,-36,0.4090909090909091
ATLANTA,NY,122,69,-53,0.3612565445026178
ATLANTA,TX,3834,3781,-53,0.49652002626395275
ATLANTIC,IA,4749,3961,-788,0.4547646383467279
ATLANTIC,NC,25,0,-25,0
ATLANTIC,PA,12,0,-12,0
ATLANTIC,VA,26,39,13,0.6
ATLANTIC BCH,FL,1090,1119,29,0.5065640561339972
ATLANTIC BCH,NC,238,263,25,0.5249500998003992
ATLANTIC BCH,NY,177,166,-11,0.4839650145772595
ATLANTIC BEACH,FL,9206,9059,-147,0.49597591021078563
ATLANTIC BEACH,NC,1611,1838,227,0.5329080893012468
ATLANTIC BEACH,NY,897,1071,174,0.5442073170731707
ATLANTIC CITY,NJ,16244,14627,-1617,0.47381037219396843
ATLANTIC HIGHLANDS,NJ,3185,3301,116,0.5089423373419674
ATLANTIC MINE,MI,403,385,-18,0.4885786802030457
ATLANTIS,FL,432,356,-76,0.4517766497461929
ATMORE,AL,4198,4230,32,0.5018984337921215
ATOKA,OK,3306,3306,0,0.5
ATOKA,TN,3021,3695,674,0.5501786777843954
ATTALLA,AL,3701,3672,-29,0.4980333649803336
ATTAPULGUS,GA,52,100,48,0.6578947368421053
ATTICA,IN,2796,2447,-349,0.4667175281327484
ATTICA,KS,12,50,38,0.8064516129032258
ATTICA,MI,1802,1750,-52,0.49268018018018017
ATTICA,NY,1902,1707,-195,0.47298420615128844
ATTICA,OH,647,528,-119,0.4493617021276596
ATTLEBORO,MA,15418,15430,12,0.5001945020746889
ATTLEBORO FALLS,MA,570,673,103,0.5414320193081255
ATWATER,CA,10793,10378,-415,0.49019885692692833
ATWATER,MN,776,689,-87,0.47030716723549487
ATWATER,OH,1452,1500,48,0.508130081300813
ATWOOD,CA,41,21,-20,0.3387096774193548
ATWOOD,IL,452,311,-141,0.4076015727391874
ATWOOD,KS,611,461,-150,0.4300373134328358
ATWOOD,TN,659,551,-108,0.4553719008264463
AU GRES,MI,2215,1997,-218,0.47412155745489076
AU SABLE FORKS,NY,1346,1201,-145,0.47153513937966235
AU SABLE FRKS,NY,41,0,-41,0
AU TRAIN,MI,269,192,-77,0.4164859002169197
AUBERRY,CA,1358,1123,-235,0.45264006449012495
AUBREY,TX,15809,26191,10382,0.6235952380952381
AUBURN,AL,31907,27150,-4757,0.45972535008551063
AUBURN,CA,19307,18522,-785,0.4896243622617569
AUBURN,GA,6082,7473,1391,0.5513094798967171
AUBURN,IA,92,40,-52,0.30303030303030304
AUBURN,IL,1845,1683,-162,0.4770408163265306
AUBURN,IN,8355,7940,-415,0.48726603252531453
AUBURN,KS,937,918,-19,0.4948787061994609
AUBURN,KY,1930,1950,20,0.5025773195876289
AUBURN,MA,5734,5488,-246,0.48903938691855287
AUBURN,ME,11587,10678,-909,0.47958679541881877
AUBURN,MI,2043,1999,-44,0.4945571499257793
AUBURN,NE,2135,1976,-159,0.4806616395037704
AUBURN,NH,1412,1636,224,0.536745406824147
AUBURN,NY,19296,16804,-2492,0.4654847645429363
AUBURN,PA,1192,1401,209,0.5403008098727343
AUBURN,WA,51512,47956,-3556,0.4821249044918969
AUBURN,WV,12,0,-12,0
AUBURN,WY,15,0,-15,0
AUBURN HILLS,MI,15060,12994,-2066,0.46317815641263277
AUBURN TOWNSHIP,OH,205,192,-13,0.4836272040302267
AUBURNDALE,FL,17343,20284,2941,0.5390809790841683
AUBURNDALE,MA,3219,2890,-329,0.47307251596005895
AUBURNDALE,NY,349,371,22,0.5152777777777777
AUBURNDALE,WI,231,273,42,0.5416666666666666
AUBURNTOWN,TN,62,66,4,0.515625
AUDUBON,IA,1314,1124,-190,0.4610336341263331
AUDUBON,MN,980,945,-35,0.4909090909090909
AUDUBON,NJ,2753,2791,38,0.5034271284271284
AUDUBON,PA,679,694,15,0.5054624908958485
AUDUBON PARK,KY,165,118,-47,0.4169611307420495
AUGUSTA,AR,951,863,-88,0.4757442116868798
AUGUSTA,GA,86783,81608,-5175,0.4846339768752487
AUGUSTA,IL,106,62,-44,0.36904761904761907
AUGUSTA,KS,5795,5280,-515,0.4767494356659142
AUGUSTA,KY,1152,910,-242,0.44131910766246363
AUGUSTA,ME,12368,12093,-275,0.494378807080659
AUGUSTA,MI,1252,1310,58,0.5113192818110851
AUGUSTA,MO,60,134,74,0.6907216494845361
AUGUSTA,MT,177,102,-75,0.3655913978494624
AUGUSTA,NJ,72,65,-7,0.4744525547445255
AUGUSTA,WI,1389,1275,-114,0.4786036036036036
AUGUSTA,WV,1534,1570,36,0.5057989690721649
AUKE BAY,AK,361,353,-8,0.4943977591036415
AULANDER,NC,1039,805,-234,0.43655097613882865
AULT,CO,1244,1692,448,0.5762942779291553
AUMSVILLE,OR,3112,2567,-545,0.4520162000352175
AURELIA,IA,210,250,40,0.5434782608695652
AURORA,CO,222255,212805,-9450,0.48913942904426977
AURORA,IA,14,0,-14,0
AURORA,IL,64524,56320,-8204,0.4660554102810235
AURORA,IN,4005,3726,-279,0.4819557625145518
AURORA,ME,36,0,-36,0
AURORA,MN,1348,1146,-202,0.4595028067361668
AURORA,MO,6035,5533,-502,0.47830221300138315
AURORA,NC,603,668,65,0.5255704169944925
AURORA,NE,2172,2000,-172,0.4793863854266539
AURORA,NY,429,255,-174,0.37280701754385964
AURORA,OH,6702,7335,633,0.5225475528959179
AURORA,OR,1888,1889,1,0.5001323801959227
AURORA,SD,335,390,55,0.5379310344827586
AURORA,TX,749,872,123,0.5379395434916718
AURORA,UT,13,36,23,0.7346938775510204
AURORA,WV,36,0,-36,0
AUSTELL,GA,22587,20279,-2308,0.47307889702794753
AUSTERLITZ,NY,51,41,-10,0.44565217391304346
AUSTIN,AR,3211,3700,489,0.5353783822891043
AUSTIN,CO,509,774,265,0.603273577552611
AUSTIN,IN,4220,3516,-704,0.4544984488107549
AUSTIN,KY,61,14,-47,0.18666666666666668
AUSTIN,MN,13519,12724,-795,0.4848531036847921
AUSTIN,NV,0,23,23,1
AUSTIN,PA,386,298,-88,0.43567251461988304
AUSTIN,TX,702228,639095,-63133,0.4764661457382003
AUSTINBURG,OH,415,363,-52,0.4665809768637532
AUSTINTOWN,OH,508,457,-51,0.47357512953367875
AUSTINVILLE,VA,311,362,51,0.537890044576523
AUTAUGAVILLE,AL,176,234,58,0.5707317073170731
AUTO,WV,16,0,-16,0
AUTRYVILLE,NC,1100,995,-105,0.47494033412887826
AUXIER,KY,23,79,56,0.7745098039215687
AUXVASSE,MO,1337,1207,-130,0.4744496855345912
AVA,IL,589,575,-14,0.49398625429553267
AVA,MO,3321,3504,183,0.5134065934065934
AVA,NY,94,100,6,0.5154639175257731
AVALON,CA,752,579,-173,0.43501126972201354
AVALON,NJ,2771,3145,374,0.5316091954022989
AVALON,PA,995,800,-195,0.4456824512534819
AVANT,OK,0,11,11,1
AVE MARIA,FL,2260,2529,269,0.5280851952390896
AVELLA,PA,686,708,22,0.5078909612625538
AVENAL,CA,2265,1663,-602,0.4233706720977597
AVENEL,NJ,5512,5367,-145,0.4933357845390201
AVENTURA,FL,28295,27543,-752,0.4932662344639851
